309,Pontoon Beach,5876,38.7322237,-90.0710336,Pontoon Beach_IL,38.7322237,-90.0710336
310,Willow Springs,5857,41.7408652,-87.8603343,Willow Springs_IL,41.7408652,-87.8603343
311,Carterville,5848,37.7600501,-89.0772991,Carterville_IL,37.7600501,-89.0772991
312,Du Quoin,5827,38.0114393,-89.2361935,Du Quoin_IL,38.0114393,-89.2361935
313,East Alton,5786,38.8803256,#ERROR!,East Alton_IL,38.8803256,
314,Northfield,5751,42.09975,#ERROR!,Northfield_IL,42.09975,
315,Carlinville,5710,39.2797699,-89.8817662,Carlinville_IL,39.2797699,-89.8817662
316,Coal City,5705,41.2878096,-88.2856185,Coal City_IL,41.2878096,-88.2856185
317,Lake Holiday,5687,41.6147906,-88.6759723,Lake Holiday_IL,41.6147906,-88.6759723
318,Wilmington city,5664,41.3078093,-88.1467243,Wilmington city_IL,41.3078093,-88.1467243
319,Posen,5632,41.6317008,-87.681437,Posen_IL,41.6317008,-87.681437
320,Lake Bluff,5616,42.2791365,#ERROR!,Lake Bluff_IL,42.2791365,
321,Spring Valley,5582,#ERROR!,-89.1998076,Spring Valley_IL,,-89.1998076
322,Spring Grove,5487,42.4436308,-88.2364775,Spring Grove_IL,42.4436308,-88.2364775
323,Berkeley,5338,41.8889194,-87.9033956,Berkeley_IL,41.8889194,-87.9033956
324,Genoa,5298,42.097248,-88.6928688,Genoa_IL,42.097248,-88.6928688
325,Grandwood Park,5297,42.3930768,-87.9867449,Grandwood Park_IL,42.3930768,-87.9867449
326,Eureka,5227,40.7214251,-89.2728627,Eureka_IL,40.7214251,-89.2728627
327,Pana,5199,39.3889311,-89.0800809,Pana_IL,39.3889311,-89.0800809
328,Monee,5128,41.420034,-87.7417114,Monee_IL,41.420034,-87.7417114
329,Candlewick Lake,5115,42.3550692,-88.8682959,Candlewick Lake_IL,42.3550692,-88.8682959
330,Lake Barrington,5100,42.2122015,-88.167149,Lake Barrington_IL,42.2122015,-88.167149
331,Milan,5097,41.453089,-90.5720803,Milan_IL,41.453089,-90.5720803
332,South Barrington,5077,42.0881054,-88.1535352,South Barrington_IL,42.0881054,-88.1535352
333,Highwood,5074,42.1997468,-87.8092335,Highwood_IL,42.1997468,-87.8092335
334,Pinckneyville,5066,38.0803286,-89.3820321,Pinckneyville_IL,38.0803286,-89.3820321
335,Staunton,5054,39.0122684,-89.7912063,Staunton_IL,39.0122684,-89.7912063
336,Poplar Grove,5049,42.3683521,-88.822047,Poplar Grove_IL,42.3683521,-88.822047
337,Colona,5045,41.4839233,-90.3531827,Colona_IL,41.4839233,-90.3531827
338,Creve Coeur,4934,40.6472603,-89.5912098,Creve Coeur_IL,40.6472603,-89.5912098
339,Hoopeston,4915,40.4672587,-87.6683573,Hoopeston_IL,40.4672587,-87.6683573
340,Palos Park,4899,41.6672547,-87.8303315,Palos Park_IL,41.6672547,-87.8303315
341,Fairfield,4883,38.378937,-88.3597683,Fairfield_IL,38.378937,-88.3597683
342,Carmi,4865,38.0908796,-88.1586488,Carmi_IL,38.0908796,-88.1586488
343,Marseilles,4845,41.3308666,-88.7081293,Marseilles_IL,41.3308666,-88.7081293
344,Flora,4803,38.6689364,-88.4856042,Flora_IL,38.6689364,-88.4856042
345,Olympia Fields,4718,41.5131999,-87.6926257,Olympia Fields_IL,41.5131999,-87.6926257
346,Beecher,4713,41.34059,-87.6214286,Beecher_IL,41.34059,-87.6214286
347,Fox River Grove,4702,42.2008575,-88.2145259,Fox River Grove_IL,42.2008575,-88.2145259
348,Lebanon,4691,38.6039375,-89.8073195,Lebanon_IL,38.6039375,-89.8073195
349,Watseka,4679,40.7761465,-87.7364218,Watseka_IL,40.7761465,-87.7364218
350,Shelbyville,4674,39.4064284,-88.7900689,Shelbyville_IL,39.4064284,-88.7900689
351,Sherman,4673,39.8936608,-89.6048231,Sherman_IL,39.8936608,-89.6048231
352,Breese,4641,38.6106042,-89.5270306,Breese_IL,38.6106042,-89.5270306
353,Tuscola,4636,39.7991985,-88.2831038,Tuscola_IL,39.7991985,-88.2831038
354,Robbins,4629,#ERROR!,-87.7086725,Robbins_IL,,-87.7086725
355,Freeburg,4582,38.4275499,-89.913714,Freeburg_IL,38.4275499,-89.913714
356,Stone Park,4576,41.9055862,-87.8836732,Stone Park_IL,41.9055862,-87.8836732
357,Auburn,4574,39.5917197,-89.7464874,Auburn_IL,39.5917197,-89.7464874
358,Paxton,4450,40.4603125,-88.0953201,Paxton_IL,40.4603125,-88.0953201
359,Sullivan,4413,#ERROR!,-88.6078392,Sullivan_IL,,-88.6078392
360,Caseyville,4400,38.6367162,-90.0256606,Caseyville_IL,38.6367162,-90.0256606
361,Cortland,4398,41.9200288,-88.6886963,Cortland_IL,41.9200288,-88.6886963
362,Hometown,4343,41.7306407,#ERROR!,Hometown_IL,41.7306407,
363,Anna,4303,37.4603274,-89.2470282,Anna_IL,37.4603274,-89.2470282
364,Lakewood,4283,42.2224439,-88.3780162,Lakewood_IL,42.2224439,-88.3780162
365,West Peoria,4263,40.6925376,-89.627877,West Peoria_IL,40.6925376,-89.627877
366,Centreville,4232,38.5734689,-90.1198888,Centreville_IL,38.5734689,-90.1198888
367,Pittsfield,4206,39.6078254,#ERROR!,Pittsfield_IL,39.6078254,
368,Lawrenceville,4164,38.7292137,-87.6816927,Lawrenceville_IL,38.7292137,-87.6816927
369,Peotone,4150,41.3322554,-87.7853217,Peotone_IL,41.3322554,-87.7853217
370,Green Oaks,4128,42.2900228,-87.903406,Green Oaks_IL,42.2900228,-87.903406
371,Barrington Hills,4114,42.1391457,-88.1957427,Barrington Hills_IL,42.1391457,-88.1957427
372,Sparta,4095,38.1231053,-89.7017658,Sparta_IL,38.1231053,-89.7017658
373,Kildeer,4091,42.1705807,-88.0478532,Kildeer_IL,42.1705807,-88.0478532
374,Morrison,4085,41.809751,-89.9651186,Morrison_IL,41.809751,-89.9651186
375,Millstadt,4071,38.4614404,-90.0917755,Millstadt_IL,38.4614404,-90.0917755
376,Indian Head Park,4065,41.7698632,-87.8969665,Indian Head Park_IL,41.7698632,-87.8969665
377,Burnham,4046,41.638924,-87.5567108,Burnham_IL,41.638924,-87.5567108
378,Dwight,4032,#ERROR!,-88.4250597,Dwight_IL,,-88.4250597
379,South Chicago Heights,4026,41.4808681,-87.6378211,South Chicago Heights_IL,41.4808681,-87.6378211
380,Smithton,4006,38.4086616,-89.9920501,Smithton_IL,38.4086616,-89.9920501
381,Dupo,3996,38.5161634,-90.2103903,Dupo_IL,38.5161634,-90.2103903
382,Wonder Lake,3973,42.3852983,-88.3473126,Wonder Lake_IL,42.3852983,-88.3473126
383,Rosewood Heights,3971,38.8858561,-90.0722733,Rosewood Heights_IL,38.8858561,-90.0722733
384,Rosemont,3952,41.9867507,-87.8721602,Rosemont_IL,41.9867507,-87.8721602
385,Marshall,3947,39.3914252,-87.6936384,Marshall_IL,39.3914252,-87.6936384
386,Metamora,3904,40.7905919,#ERROR!,Metamora_IL,40.7905919,
387,Coal Valley,3873,41.4286456,-90.4609648,Coal Valley_IL,41.4286456,-90.4609648
388,Rochester,3863,39.7494943,-89.5317603,Rochester_IL,39.7494943,-89.5317603
389,St. Joseph,3810,40.1117007,-88.0417048,St. Joseph_IL,40.1117007,-88.0417048
390,Red Bud,3804,38.2117172,-89.9942741,Red Bud_IL,38.2117172,-89.9942741
391,Riverwoods,3790,42.1675254,#ERROR!,Riverwoods_IL,42.1675254,
392,Byron,3784,42.1269692,-89.2556618,Byron_IL,42.1269692,-89.2556618
393,Eldorado,3743,37.8136583,-88.4381029,Eldorado_IL,37.8136583,-88.4381029
394,Forsyth,3734,39.9325368,-88.9511912,Forsyth_IL,39.9325368,-88.9511912
395,Oglesby,3712,41.2953126,-89.0595266,Oglesby_IL,41.2953126,-89.0595266
396,Scott AFB,3688,38.5426987,-89.8551818,Scott AFB_IL,38.5426987,-89.8551818
397,Deer Park,3681,42.1608585,-88.0814651,Deer Park_IL,42.1608585,-88.0814651
398,Long Lake,3663,42.3708546,-88.1275828,Long Lake_IL,42.3708546,-88.1275828
399,Fulton,3647,41.8672508,-90.1595705,Fulton_IL,41.8672508,-90.1595705
400 TIE,Fairbury and Aledo,3633,41.2000683,-90.7496265,Fairbury and Aledo_IL,41.2000683,-90.7496265
401 TIE,Tolono and Oregon,3604,39.985231,-88.260346,Tolono and Oregon_IL,39.985231,-88.260346
402,Hainesville,3546,42.3450219,-88.067858,Hainesville_IL,42.3450219,-88.067858
403,Riverton,3532,39.8442164,-89.5395417,Riverton_IL,39.8442164,-89.5395417
404,Wadsworth,3517,42.4286813,-87.9039574,Wadsworth_IL,42.4286813,-87.9039574
405,Le Roy,3512,40.3519795,-88.764237,Le Roy_IL,40.3519795,-88.764237
406,Gibson City,3475,40.4653118,-88.3758875,Gibson City_IL,40.4653118,-88.3758875
407,Ingalls Park,3460,41.5195604,-88.0363086,Ingalls Park_IL,41.5195604,-88.0363086
408,New Baden,3428,38.5350488,-89.7006499,New Baden_IL,38.5350488,-89.7006499
409,Germantown Hills,3412,40.7664259,-89.4678689,Germantown Hills_IL,40.7664259,-89.4678689
410,Johnston City,3384,37.8206052,-88.9275695,Johnston City_IL,37.8206052,-88.9275695
411,Galena,3308,42.4166744,-90.4290168,Galena_IL,42.4166744,-90.4290168
412,South Jacksonville,3302,39.7086582,-90.2281761,South Jacksonville_IL,39.7086582,-90.2281761
413,Carlyle,3253,38.6103264,-89.3725796,Carlyle_IL,38.6103264,-89.3725796
414,Pistakee Highlands,3237,42.4086315,-88.2064755,Pistakee Highlands_IL,42.4086315,-88.2064755
415,Virden,3231,39.5008866,-89.7678746,Virden_IL,39.5008866,-89.7678746
416,Sleepy Hollow,3214,42.0941923,-88.3025806,Sleepy Hollow_IL,42.0941923,-88.3025806
417 TIE,Madison and North Barrington,3171,42.153484,-88.1387582,Madison and North Barrington_IL,42.153484,-88.1387582
418,Gillespie,3168,39.1297692,-89.8195407,Gillespie_IL,39.1297692,-89.8195407
419,Westville,3167,40.0422589,-87.6386322,Westville_IL,40.0422589,-87.6386322
420,East Dundee,3152,42.0989145,-88.2714689,East Dundee_IL,42.0989145,-88.2714689
421,Georgetown city,3143,39.9753144,-87.6358546,Georgetown city_IL,39.9753144,-87.6358546
422,Momence,3117,41.1667001,-87.662815,Momence_IL,41.1667001,-87.662815
423,Nashville,3105,38.3436612,-89.3806398,Nashville_IL,38.3436612,-89.3806398
424,Rushville,3005,40.1211577,-90.5631829,Rushville_IL,40.1211577,-90.5631829
425,Dixmoor,2973,41.6298973,-87.6609098,Dixmoor_IL,41.6298973,-87.6609098
426,Havana,2963,40.3000428,-90.0609506,Havana_IL,40.3000428,-90.0609506
427,Abingdon,2951,40.8044833,-90.4017954,Abingdon_IL,40.8044833,-90.4017954
428,Winnebago,2940,42.2661311,-89.2412202,Winnebago_IL,42.2661311,-89.2412202
429,Arcola,2927,39.684755,-88.3064367,Arcola_IL,39.684755,-88.3064367
430,Cherry Valley,2905,42.2347434,-88.9489912,Cherry Valley_IL,42.2347434,-88.9489912
431,Knoxville,2901,40.9083715,-90.2848476,Knoxville_IL,40.9083715,-90.2848476
432,Preston Heights,2898,41.4916977,-88.0817244,Preston Heights_IL,41.4916977,-88.0817244
433,Mount Morris,2861,42.0503062,#ERROR!,Mount Morris_IL,42.0503062,
434,Holiday Shores,2840,38.921991,-89.940657,Holiday Shores_IL,38.921991,-89.940657
435,Heyworth,2791,40.3133697,-88.9736901,Heyworth_IL,40.3133697,-88.9736901
436,Savanna,2783,42.0944671,-90.1567944,Savanna_IL,42.0944671,-90.1567944
437,Newton,2777,#ERROR!,-88.1625389,Newton_IL,,-88.1625389
438,Lena,2772,42.3794586,-89.8223426,Lena_IL,42.3794586,-89.8223426
439,Venetian Village,2761,#ERROR!,-88.0525806,Venetian Village_IL,,-88.0525806
440,El Paso,2756,40.7392017,-89.0164626,El Paso_IL,40.7392017,-89.0164626
441,Hamilton,2753,40.3964333,-91.3390389,Hamilton_IL,40.3964333,-91.3390389
442,Oakbrook Terrace,2751,41.8500302,-87.9645077,Oakbrook Terrace_IL,41.8500302,-87.9645077
443,Bushnell,2718,40.5528183,-90.50624,Bushnell_IL,40.5528183,-90.50624
444,Christopher,2697,37.9725501,-89.053408,Christopher_IL,37.9725501,-89.053408
445,Trenton,2690,38.605604,-89.6820368,Trenton_IL,38.605604,-89.6820368
446,Fox Lake Hills,2684,42.4080763,-88.1317505,Fox Lake Hills_IL,42.4080763,-88.1317505
447,Pawnee,2678,39.5917186,-89.5803739,Pawnee_IL,39.5917186,-89.5803739
448,McLeansboro,2675,38.0933811,-88.5356076,McLeansboro_IL,38.0933811,-88.5356076
449,Tilton,2660,40.0953144,-87.6475212,Tilton_IL,40.0953144,-87.6475212
450,Diamond,2640,41.2886428,-88.2517287,Diamond_IL,41.2886428,-88.2517287
451,Sumner,2631,38.7169918,-87.8614202,Sumner_IL,38.7169918,-87.8614202
452,Round Lake Heights,2622,42.3800212,-88.1042489,Round Lake Heights_IL,42.3800212,-88.1042489
453,Washington Park,2592,38.636867,-90.0931614,Washington Park_IL,38.636867,-90.0931614
454,Marquette Heights,2541,40.6175383,-89.6003776,Marquette Heights_IL,40.6175383,-89.6003776
455,Kenilworth,2514,42.085862,-87.7175607,Kenilworth_IL,42.085862,-87.7175607
456,Davis Junction,2512,42.1016919,-89.0931574,Davis Junction_IL,42.1016919,-89.0931574
457,Carthage,2490,40.416433,-91.1362537,Carthage_IL,40.416433,-91.1362537
458,Carrollton,2485,39.3022693,-90.4070632,Carrollton_IL,39.3022693,-90.4070632
459,Villa Grove,2472,39.8628101,-88.1622654,Villa Grove_IL,39.8628101,-88.1622654
460,Galva,2470,41.167537,-90.0426136,Galva_IL,41.167537,-90.0426136
461,Sheridan,2431,41.5300309,-88.6797969,Sheridan_IL,41.5300309,-88.6797969
462,Casey,2404,39.2992037,-87.9925339,Casey_IL,39.2992037,-87.9925339
463,Lake of the Woods,2403,40.2064217,-88.3686663,Lake of the Woods_IL,40.2064217,-88.3686663
464 TIE,Fairmont and Farmington,2389,42.4568883,-83.3929604,Fairmont and Farmington_IL,,
465,Thornton,2386,41.5680904,-87.6080999,Thornton_IL,41.5680904,-87.6080999
466,Seneca,2353,41.3111442,-88.6097936,Seneca_IL,41.3111442,-88.6097936
467,Lake Summerset,2342,42.454458,-89.3895593,Lake Summerset_IL,42.454458,-89.3895593
468,Aviston,2340,38.6067151,-89.6075894,Aviston_IL,38.6067151,-89.6075894
469,Henry,2320,41.1114249,-89.3564776,Henry_IL,41.1114249,-89.3564776
470,White Hall,2295,39.4369917,-90.403177,White Hall_IL,39.4369917,-90.403177
471,Polo,2291,41.986141,-89.5792782,Polo_IL,41.986141,-89.5792782
472,Wayne,2286,41.9508336,-88.242369,Wayne_IL,41.9508336,-88.242369
473,Amboy,2278,41.7141997,-89.3287061,Amboy_IL,41.7141997,-89.3287061
474,Tremont,2277,40.5275392,-89.4925979,Tremont_IL,40.5275392,-89.4925979
475,Fairmont City,2265,38.6514591,-90.1030683,Fairmont City_IL,38.6514591,-90.1030683
476,Petersburg,2258,40.0117151,-89.8481652,Petersburg_IL,40.0117151,-89.8481652
477,Arthur,2231,39.7147552,-88.472278,Arthur_IL,39.7147552,-88.472278
478,Elwood,2229,41.4039201,-88.1117242,Elwood_IL,41.4039201,-88.1117242
479,Brighton,2221,39.0397688,-90.1406643,Brighton_IL,39.0397688,-90.1406643
480,Altamont,2216,39.061988,-88.7481108,Altamont_IL,39.061988,-88.7481108
481,Nokomis,2142,39.3011566,-89.285085,Nokomis_IL,39.3011566,-89.285085
482,Knollwood,2121,42.2861339,-87.8856275,Knollwood_IL,42.2861339,-87.8856275
483 TIE,Lexington and Pecatonica,2090,,,Lexington and Pecatonica_IL,,
484,Richmond,2089,42.4758522,-88.3059251,Richmond_IL,42.4758522,-88.3059251
485,Cambridge,2086,41.3036472,#ERROR!,Cambridge_IL,41.3036472,
486,Mason City,2077,40.2022663,-89.6981639,Mason City_IL,40.2022663,-89.6981639
487,Oakwood Hills,2076,42.2464123,-88.2428615,Oakwood Hills_IL,42.2464123,-88.2428615
488,Fisher,2062,40.3147554,-88.3500541,Fisher_IL,40.3147554,-88.3500541
489,Elmwood,2058,40.7778151,-89.9665017,Elmwood_IL,40.7778151,-89.9665017
490,Lewistown,2041,40.3930973,-90.1548421,Lewistown_IL,40.3930973,-90.1548421
491,Mount Olive,2015,39.072269,-89.7273148,Mount Olive_IL,39.072269,-89.7273148
492,Rockdale,2012,41.5061419,-88.1145036,Rockdale_IL,41.5061419,-88.1145036
493 TIE,Hinckley and Mount Sterling,2006,39.8794914,-91.1079163,Hinckley and Mount Sterling_IL,39.8794914,-91.1079163
494,Catlin,1983,40.0650363,-87.7019675,Catlin_IL,40.0650363,-87.7019675
495,Athens,1977,39.9608826,-89.7239944,Athens_IL,39.9608826,-89.7239944
496,Albion,1971,38.3775484,-88.0561465,Albion_IL,38.3775484,-88.0561465
497,Merrionette Park,1969,41.6842004,#ERROR!,Merrionette Park_IL,41.6842004,
498,Prairie Grove,1963,42.2786339,-88.2609184,Prairie Grove_IL,42.2786339,-88.2609184
499,Roanoke,1960,40.7961465,-89.1973042,Roanoke_IL,40.7961465,-89.1973042
500,New Athens,1955,38.3264383,-89.8770468,New Athens_IL,38.3264383,-89.8770468
501,Prophetstown,1946,41.6714198,-89.9362249,Prophetstown_IL,41.6714198,-89.9362249
502,Steeleville,1930,38.007273,-89.6584326,Steeleville_IL,38.007273,-89.6584326
503,Minonk,1928,40.9044778,-89.0345224,Minonk_IL,40.9044778,-89.0345224
504,South Roxana,1891,38.8294924,-90.0628834,South Roxana_IL,38.8294924,-90.0628834
505,Sesser,1888,38.0917168,-89.0503512,Sesser_IL,38.0917168,-89.0503512
506,Mackinaw,1879,40.5369829,-89.3575913,Mackinaw_IL,40.5369829,-89.3575913
507 TIE,Lacon and Bellevue,1878,41.024089,-89.4027579,Lacon and Bellevue_IL,41.024089,-89.4027579
508,Carbon Cliff,1846,41.4947564,-90.3906844,Carbon Cliff_IL,41.4947564,-90.3906844
509,Marissa,1833,38.2500481,#ERROR!,Marissa_IL,38.2500481,
510,Crystal Lawns,1830,41.5705713,-88.1540687,Crystal Lawns_IL,41.5705713,-88.1540687
511,Farmer City,1828,40.2433676,#ERROR!,Farmer City_IL,40.2433676,
512,Ford Heights,1813,#ERROR!,-87.5917092,Ford Heights_IL,,-87.5917092
513,Bridgeport,1800,38.7058806,-87.7600285,Bridgeport_IL,38.7058806,-87.7600285
514,Lake Camelot,1798,40.6353788,-89.755303,Lake Camelot_IL,40.6353788,-89.755303
515,Somonauk,1786,41.6337127,-88.6810594,Somonauk_IL,41.6337127,-88.6810594
516,Girard,1785,39.4464409,#ERROR!,Girard_IL,39.4464409,
517,Forest Lake,1784,42.2075243,-88.0556323,Forest Lake_IL,42.2075243,-88.0556323
518,Hampton,1779,41.5558667,-90.4092971,Hampton_IL,41.5558667,-90.4092971
519,Moweaqua,1764,39.6247614,-89.0189684,Moweaqua_IL,39.6247614,-89.0189684
520,Orion,1754,41.3547575,-90.3815165,Orion_IL,41.3547575,-90.3815165
521,Hudson,1753,40.6058688,-88.9872965,Hudson_IL,40.6058688,-88.9872965
522,Gilman,1738,40.7667015,-87.992262,Gilman_IL,40.7667015,-87.992262
523,Cairo,1733,37.0053293,#ERROR!,Cairo_IL,37.0053293,
524,Stockton,1728,42.3497355,-90.0067916,Stockton_IL,42.3497355,-90.0067916
525,Chenoa,1720,40.7417013,-88.7197856,Chenoa_IL,40.7417013,-88.7197856
526,Jonesboro,1711,37.4517163,-89.2681402,Jonesboro_IL,37.4517163,-89.2681402
527,Phoenix,1708,41.6111456,-87.6347683,Phoenix_IL,41.6111456,-87.6347683
528,Jerome,1692,39.767551,-89.6806558,Jerome_IL,39.767551,-89.6806558
529,Carrier Mills,1672,37.6842156,-88.6328326,Carrier Mills_IL,37.6842156,-88.6328326
530,Atlanta,1669,#ERROR!,-89.2334236,Atlanta_IL,,-89.2334236
531,Port Byron,1668,41.6064219,-90.3354061,Port Byron_IL,41.6064219,-90.3354061
532,Prestbury,1657,41.7827545,-88.4236367,Prestbury_IL,41.7827545,-88.4236367
533,Kirkland,1650,42.0925258,-88.8512063,Kirkland_IL,42.0925258,-88.8512063
534,Ina,1641,38.1511606,-88.9039554,Ina_IL,38.1511606,-88.9039554
535,Princeville,1636,40.9297591,-89.7576021,Princeville_IL,40.9297591,-89.7576021
536,De Pue,1633,41.3242061,-89.3074244,De Pue_IL,41.3242061,-89.3074244
537,Bunker Hill,1630,39.0428239,-89.951769,Bunker Hill_IL,39.0428239,-89.951769
538,Teutopolis,1618,39.1330967,-88.4719918,Teutopolis_IL,39.1330967,-88.4719918
539,Earlville,1613,41.5894754,-88.9220265,Earlville_IL,41.5894754,-88.9220265
540,Thomson,1610,41.9589158,-90.0992924,Thomson_IL,41.9589158,-90.0992924
541,Rome,1604,40.8830924,-89.502592,Rome_IL,40.8830924,-89.502592
542,Dunlap,1603,40.8617037,-89.6787104,Dunlap_IL,40.8617037,-89.6787104
543,Southern View,1596,39.757273,-89.65371,Southern View_IL,39.757273,-89.65371
544,Port Barrington,1584,42.2425236,-88.2020267,Port Barrington_IL,42.2425236,-88.2020267
545,Channel Lake,1581,42.4786305,-88.1375856,Channel Lake_IL,42.4786305,-88.1375856
546,Roodhouse,1578,39.4839361,-90.3715105,Roodhouse_IL,39.4839361,-90.3715105
547,Maroa,1577,40.0364257,-88.957026,Maroa_IL,40.0364257,-88.957026
548,Winchester,1574,39.6297689,-90.4562355,Winchester_IL,39.6297689,-90.4562355
549,Delavan,1568,40.3725414,-89.5473245,Delavan_IL,40.3725414,-89.5473245
550,Alorton,1566,38.589773,-90.1201087,Alorton_IL,38.589773,-90.1201087
551,Limestone,1558,41.132143,-87.968352,Limestone_IL,41.132143,-87.968352
552,Manito,1552,40.4258736,-89.7792762,Manito_IL,40.4258736,-89.7792762
553,Grayville,1550,38.257547,-87.9936436,Grayville_IL,38.257547,-87.9936436
554,Mount Pulaski,1537,40.0108767,-89.282314,Mount Pulaski_IL,40.0108767,-89.282314
555,Twin Grove,1524,40.4933701,-89.0798018,Twin Grove_IL,40.4933701,-89.0798018
556,Heritage Lake,1523,40.54713,-89.3254948,Heritage Lake_IL,40.54713,-89.3254948
557,Herscher,1521,41.0491989,-88.0978262,Herscher_IL,41.0491989,-88.0978262
558,Erie,1518,41.6564203,-90.0792859,Erie_IL,41.6564203,-90.0792859
559,Virginia,1514,39.9511595,-90.2123426,Virginia_IL,39.9511595,-90.2123426
560,Warsaw,1510,40.359211,-91.4345978,Warsaw_IL,40.359211,-91.4345978
561 TIE,Cambria and East Dubuque,1505,42.487003,-90.631932,Cambria and East Dubuque_IL,42.487003,-90.631932
562,Lanark,1504,42.1022465,-89.8334527,Lanark_IL,42.1022465,-89.8334527
563 TIE,The Galena Territory and Hodgkins,1500,42.4034375,-90.3145366,The Galena Territory and Hodgkins_IL,42.4034375,-90.3145366
564,Venice,1498,38.6722727,-90.169832,Venice_IL,38.6722727,-90.169832
565 TIE,Bement and Zeigler,1484,38.3172714,-88.9031201,Bement and Zeigler_IL,38.3172714,-88.9031201
566,Mount Carroll,1479,42.0950233,-89.9781797,Mount Carroll_IL,42.0950233,-89.9781797
567,North Pekin,1478,40.6150384,-89.6223229,North Pekin_IL,40.6150384,-89.6223229
568,Benld,1464,39.0928246,-89.8039845,Benld_IL,39.0928246,-89.8039845
569,Gridley,1456,40.7433682,-88.8814578,Gridley_IL,40.7433682,-88.8814578
570 TIE,Roxana and Leland Grove,1454,38.846767,-90.0607398,Roxana and Leland Grove_IL,38.846767,-90.0607398
571,Crainville,1443,37.7519945,-89.0678542,Crainville_IL,37.7519945,-89.0678542
572,Forreston,1435,42.1261367,-89.5792801,Forreston_IL,42.1261367,-89.5792801
573 TIE,Maple Park and Waterman,1433,41.9075282,-88.5992494,Maple Park and Waterman_IL,41.9075282,-88.5992494
574,Williamsville,1425,39.954216,-89.5487126,Williamsville_IL,39.954216,-89.5487126
575,De Soto,1407,37.8175505,-89.2278613,De Soto_IL,37.8175505,-89.2278613
576,Grandview,1405,39.816439,-89.6187102,Grandview_IL,39.816439,-89.6187102
577,Neoga,1398,39.3194817,-88.4528261,Neoga_IL,39.3194817,-88.4528261
578,Capron,1395,42.3997407,-88.7403793,Capron_IL,42.3997407,-88.7403793
579,Philo,1392,40.0069761,-88.1580999,Philo_IL,40.0069761,-88.1580999
580,Durand,1390,42.4364033,-89.3320582,Durand_IL,42.4364033,-89.3320582
581,New Berlin,1381,39.7253276,-89.9106632,New Berlin_IL,39.7253276,-89.9106632
582,Oblong,1371,39.0019867,-87.9089204,Oblong_IL,39.0019867,-87.9089204
583,Okawville,1369,38.4342163,-89.5503676,Okawville_IL,38.4342163,-89.5503676
584,Hebron,1368,42.4716853,-88.432318,Hebron_IL,42.4716853,-88.432318
585,Gardner,1366,41.1855879,-88.3097827,Gardner_IL,41.1855879,-88.3097827
586,Greenup,1365,39.2478159,-88.1633719,Greenup_IL,39.2478159,-88.1633719
587,Granville,1359,41.2611471,-89.2275863,Granville_IL,41.2611471,-89.2275863
588,St. Jacob,1358,38.7139365,-89.7681496,St. Jacob_IL,38.7139365,-89.7681496
589,Clifton,1352,40.9353109,-87.9344851,Clifton_IL,40.9353109,-87.9344851
590,Kincaid,1349,39.5886601,-89.4145363,Kincaid_IL,39.5886601,-89.4145363
591,Willowbrook CDP,1346,41.457813,-87.5364288,Willowbrook CDP_IL,41.457813,-87.5364288
592,Vienna,1343,37.4153295,-88.8978434,Vienna_IL,37.4153295,-88.8978434
593,Toluca,1340,41.0022556,-89.133416,Toluca_IL,41.0022556,-89.133416
594,Onarga,1333,40.715035,-88.0061509,Onarga_IL,40.715035,-88.0061509
595,Oakwood,1325,40.1161471,-87.7783592,Oakwood_IL,40.1161471,-87.7783592
596,Germantown,1324,38.5536601,-89.5384209,Germantown_IL,38.5536601,-89.5384209
597 TIE,Warren and North Utica,1323,41.3403344,-89.009889,Warren and North Utica_IL,41.3403344,-89.009889
598,Cerro Gordo,1316,39.8905912,#ERROR!,Cerro Gordo_IL,39.8905912,
599,Chrisman,1312,39.8036467,-87.673635,Chrisman_IL,39.8036467,-87.673635
600,Walnut,1311,41.5567012,-89.5934315,Walnut_IL,41.5567012,-89.5934315
601,Harristown,1310,39.8539279,-89.0839704,Harristown_IL,39.8539279,-89.0839704
602,Barry,1303,39.6942134,-91.0390246,Barry_IL,39.6942134,-91.0390246
603,Wyoming,1300,41.0617037,-89.7731578,Wyoming_IL,41.0617037,-89.7731578
604,East Hazel Crest,1297,41.5754519,-87.6461965,East Hazel Crest_IL,41.5754519,-87.6461965
605,Grant Park,1294,41.2411449,-87.6461491,Grant Park_IL,41.2411449,-87.6461491
606,Lake Catherine,1279,42.4791861,-88.1334188,Lake Catherine_IL,42.4791861,-88.1334188
607,Ladd,1263,41.3825348,-89.2189748,Ladd_IL,41.3825348,-89.2189748
608,Long Creek,1261,39.8316118,-88.8455037,Long Creek_IL,39.8316118,-88.8455037
609,Bethany,1255,39.6455916,-88.7381252,Bethany_IL,39.6455916,-88.7381252
610,St. Elmo,1254,39.0262351,-88.8537254,St. Elmo_IL,39.0262351,-88.8537254
611,Hanna City,1253,40.6917043,-89.7951061,Hanna City_IL,40.6917043,-89.7951061
612 TIE,Palestine and Valmeyer,1233,38.3100771,-90.2780862,Palestine and Valmeyer_IL,38.3100771,-90.2780862
613,Tower Lakes,1226,42.2338015,-88.1559741,Tower Lakes_IL,42.2338015,-88.1559741
614,Hillcrest,1224,41.9511398,-89.0645413,Hillcrest_IL,41.9511398,-89.0645413
